deoB CDS
dkgA CDS
dld CDS
dppA CDS
dsbD CDS
dtpC CDS
DUF2625 domain-containing protein CDS
DUF441 domain-containing protein CDS
eutG CDS
eutL CDS
fecA CDS
fecB CDS
FGGY-family carbohydrate kinase CDS
fimbrial biogenesis outer membrane usher protein CDS
flgI CDS
flotillin family protein CDS
frdA CDS
garD CDS
GGDEF domain-containing protein CDS
ghxQ CDS
glgP CDS
gltP CDS
gpr CDS
gspE CDS
gspK CDS
guaC CDS
hemW CDS
holD CDS
hupA CDS
hycA CDS
hyfB CDS
hypothetical protein CDS
hypothetical protein CDS
hypothetical protein CDS
insulinase family protein CDS
integrase arm-type DNA-binding domain-containingprotein CDS
iprA CDS
kdpA CDS
ldtD CDS
lgt CDS
lptD CDS
lspA CDS
LysR family transcriptional regulator CDS
lyxK CDS
maeB CDS
malT CDS
mdoH CDS
mdtB CDS
molybdopterin-dependent oxidoreductase Mo/Fe-S-binding subunit CDS
mutL CDS
mutL CDS
nikE CDS
nnr CDS
otsB CDS
paoD CDS
parC CDS
pdeF CDS
pdxB CDS
phosphoethanolamine transferase CDS
PLP-dependent aminotransferase family protein CDS
pnp CDS
prfA CDS
proP CDS
pta CDS
purC CDS
recJ CDS
recO CDS
recQ CDS
rimK CDS
rsgA CDS
rsxG CDS
scpA CDS
secA CDS
SEL1-like repeat protein CDS
serine dehydratase subunit alpha family protein CDS
speA CDS
speA CDS
srlD CDS
sufD CDS
thiB CDS
thiP CDS
thymidylate kinase CDS
TIGR01777 family oxidoreductase CDS
TonB-dependent receptor CDS
torZ CDS
trmJ CDS
tsr CDS
type IV pilus twitching motility protein PilT CDS
ubiH CDS
YbdD/YjiX family protein CDS
ychH CDS
yejO CDS
ygiW CDS
ygjG CDS
ygjK CDS
YhcH/YjgK/YiaL family protein CDS
yhdP CDS
yrbL CDS
yhdP CDS
fimbrial protein CDS
qseC CDS
nadR CDS
fimbrial protein CDS
purD CDS
hypothetical protein CDS
argP CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
galF CDS
rfbA CDS
rfbB CDS
rfbC CDS
rfbD CDS
vioA CDS
vioB CDS
wbbD CDS
wcaJ CDS
wcaK CDS
wcaL CDS
wcaM CDS
wzxC CDS
wzy CDS
wzy CDS
